  4248 +9.820515e-03 +4.202419e-02 +3.885699e-03 -5.206082e-02     40
  4249 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4250 +1.454152e-02 +4.406579e-03 +5.293289e-03 -2.229704e-03      3
  4251 -3.794169e-02 +2.219292e-02 +2.390181e-03 -2.982690e-02     25
  4252 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4253 -7.884782e-03 +2.414809e-04 +1.814466e-03 -1.011425e-03      2
  4254 +4.077671e-02 +1.126011e-02 +2.167748e-02 -1.476366e-02     12
  4255 -7.593734e-03 +2.179071e-03 +1.866508e-02 -2.399984e-03      3
  4256 +6.691277e-02 -3.580014e-02 +3.403033e-02 -2.094402e-02     17
  4257 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4258 -7.453795e-03 +4.640381e-02 -1.302677e-02 -3.903571e-02     33
  4259 -1.855430e-02 +3.111736e-03 +2.062305e-02 -2.782113e-03      3
  4260 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4261 +2.145523e-02 +8.501967e-02 -2.188323e-02 -1.259256e-02      9
  4262 -5.958842e-03 +9.309801e-03 +3.772828e-03 -2.296598e-03      3
  4263 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4264 +2.349704e-03 +3.411312e-02 +2.424325e-02 -2.801745e-02     22
  4265 +1.156832e-01 +1.086525e-01 -3.489822e-02 -4.379893e-02     31
  4266 -5.783572e-03 -6.216951e-04 +1.814460e-02 -1.596399e-03      2
  4267 -5.569177e-02 -2.398505e-02 -2.235623e-01 -8.705531e-02     64
  4268 -1.084564e-02 +1.667182e-04 -7.088684e-03 -2.646308e-03      3
  4269 -9.100425e-02 -5.924293e-02 +4.984451e-02 -4.631346e-02     35
  4270 +8.068899e-03 +2.995809e-02 +9.011999e-02 -4.437541e-02     37
  4271 +9.462465e-04 -6.368249e-03 +5.595040e-03 -1.039301e-03      2
  4272 -1.182228e-01 -1.151035e-02 +9.342415e-03 -2.393453e-02     18
  4273 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4274 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4275 +6.522551e-03 -2.121961e-03 +5.641503e-03 -1.061363e-03      2
  4276 +8.511073e-03 +2.615534e-04 +6.950448e-06 -1.038380e-03      2
  4277 -7.250303e-03 -1.605737e-02 -1.375093e-02 -5.129248e-03      5
  4278 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4279 +3.276807e-02 +2.910570e-02 -8.789393e-03 -5.569106e-03      5
  4280 +6.063240e-03 +1.277867e-02 -4.201481e-03 -3.300690e-03      4
  4281 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4282 +1.624434e-02 -1.004222e-02 +1.425043e-01 -4.856004e-02     37
  4283 +1.336342e-02 -2.695412e-02 +3.108045e-03 -7.293662e-03      6
  4284 -3.495970e-02 +1.273672e-01 +6.806639e-02 -7.714173e-02     57
  4285 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4286 -2.307286e-02 -6.370147e-02 +2.018687e-02 -3.776504e-02     28
  4287 +2.696400e-02 +3.519604e-03 +1.805619e-02 -1.202187e-02      8
  4288 -1.815175e-01 -8.394703e-02 -9.648028e-03 -8.748133e-02     63
  4289 +8.587721e-02 +1.245815e-02 -4.068930e-02 -8.342848e-02     63
  4290 -1.560116e-02 -8.089445e-02 +3.727834e-02 -6.702708e-02     54
  4291 -3.578858e-02 +7.363711e-02 -8.829962e-03 -1.458420e-02     12
  4292 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4293 -1.894059e-03 +7.447581e-03 -6.127923e-03 -1.119059e-03      2
  4294 -1.789859e-02 -1.371626e-02 -2.172671e-02 -2.136890e-03      2
  4295 -5.992618e-03 +1.376734e-02 +1.608236e-04 -2.348201e-03      3
  4296 -1.718029e-02 -1.583501e-02 -2.032589e-02 -6.303070e-03      6
  4297 -2.312508e-02 -9.961013e-03 +8.109470e-02 -2.594471e-02     20
  4298 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4299 +2.600797e-04 -7.300025e-02 +7.835229e-02 -2.665803e-02     21
  4300 +2.264458e-02 +1.363168e-02 -7.386657e-03 -9.179648e-03      8
  4301 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4302 +2.470549e-02 +3.338892e-02 +1.356697e-02 -1.971613e-02     17
  4303 +7.939414e-02 -9.509431e-02 -3.588576e-02 -2.880073e-02     22
  4304 -7.327499e-02 +3.588221e-02 +4.134149e-02 -7.160061e-02     60
  4305 -8.501154e-02 -4.937506e-02 -3.161862e-02 -6.641451e-02     52
  4306 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4307 +1.220067e-02 +3.151656e-02 -4.200530e-02 -1.282443e-02     11
  4308 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4309 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4310 +5.402270e-03 -5.816098e-03 +3.672306e-03 -6.893765e-03      7
  4311 +1.979102e-02 +1.344314e-02 -1.938891e-02 -2.114411e-03      2
  4312 -1.593742e-02 -9.334684e-03 -4.843519e-03 -3.943199e-03      4
  4313 -1.279626e-02 -1.203273e-02 +9.262809e-03 -1.345596e-02     12
  4314 +4.293407e-02 -6.196790e-02 +1.305829e-02 -1.344177e-02     11
  4315 +1.674592e-02 +2.025740e-02 +4.185271e-02 -1.087634e-02      9
  4316 -8.184500e-03 +2.215813e-02 -3.506406e-04 -5.422873e-03      6
  4317 -4.523012e-03 +6.227847e-03 +4.580380e-03 -3.380483e-03      4
  4318 +6.704102e-03 -4.679054e-02 -1.292134e-02 -8.541859e-02     63
  4319 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4320 -3.365583e-02 -9.159159e-03 -1.028824e-02 -1.006804e-02      9
  4321 -2.806093e-02 +5.039714e-02 +1.082014e-02 -1.339741e-02     11
  4322 -5.627649e-03 +4.936650e-03 +1.857456e-03 -9.864442e-04      2
  4323 -8.958958e-03 -4.438113e-03 -1.438723e-02 -3.982743e-03      4
  4324 -4.984893e-03 -6.968117e-03 +7.967483e-03 -1.226485e-03      2
  4325 +4.292982e-02 -3.273517e-02 +2.913884e-02 -1.642548e-02     14
  4326 +3.319234e-02 -7.366317e-03 +2.480907e-03 -4.894238e-03      4
  4327 +6.724767e-03 -1.072746e-02 +1.507025e-02 -3.128624e-03      4
  4328 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4329 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4330 -1.035482e-02 -4.426595e-02 +3.634106e-02 -1.827275e-02     15
  4331 +3.136717e-02 -5.520192e-03 +2.230300e-02 -3.189091e-03      3
  4332 -2.151617e-02 +1.814856e-02 +1.536808e-02 -4.832622e-03      5
  4333 -2.755995e-03 -1.725366e-02 -1.369039e-03 -1.524343e-03      2
  4334 -1.048763e-02 -1.265702e-02 -3.131824e-02 -2.315339e-03      2
  4335 +1.607107e-02 -3.287783e-02 -2.251563e-02 -5.665943e-03      5
  4336 +1.325716e-02 -1.307580e-02 -3.484353e-02 -4.488385e-02     36
  4337 +5.735880e-02 -9.235818e-03 +2.720996e-02 -5.087555e-02     38
  4338 -2.712801e-02 +7.788003e-03 -1.087801e-02 -5.558857e-03      5
  4339 +1.115207e-01 -1.887735e-03 -1.124861e-01 -7.196090e-02     58
  4340 +2.444667e-02 -3.290854e-03 +3.957180e-02 -1.237137e-02      9
  4341 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4342 -3.429593e-02 +3.493284e-03 -2.153534e-02 -1.108191e-02     10
  4343 -7.633817e-03 -3.501825e-03 +5.987585e-03 -2.345859e-03      3
  4344 +6.331005e-03 -1.209373e-02 +8.746552e-03 -2.257914e-03      3
  4345 +1.292682e-02 -1.391984e-02 -2.132048e-02 -6.888380e-03      7
  4346 +1.060748e-04 +1.503857e-02 +1.272550e-03 -3.328759e-03      4
  4347 +3.558683e-02 +1.695741e-02 -1.343479e-02 -9.808816e-03      8
  4348 +6.291158e-03 +6.316528e-03 -2.046892e-02 -2.414885e-03      3
  4349 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4350 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4351 -5.834552e-02 +3.628746e-04 +1.029613e-01 -2.373337e-02     16
  4352 -1.399058e-02 -8.115131e-02 -5.785936e-02 -5.865213e-02     45
  4353 +3.725948e-02 -2.485400e-02 +1.213961e-02 -7.817339e-03      7
  4354 +4.130944e-03 +6.049521e-03 +1.370213e-02 -3.594555e-03      4
  4355 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4356 +1.238967e-02 +3.985175e-02 +5.769340e-02 -7.266090e-02     57
  4357 +1.885848e-02 -7.609485e-02 +2.808039e-02 -5.188790e-02     40
  4358 -1.251156e-03 -1.666151e-02 +8.931223e-04 -4.207762e-03      5
  4359 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4360 +2.382546e-02 +5.830299e-02 -3.485624e-02 -5.194013e-02     42
  4361 -5.274549e-03 +3.761151e-03 -9.998234e-03 -1.238293e-03      2
  4362 +1.017013e-01 -1.292622e-01 -2.556222e-02 -6.711718e-02     48
  4363 +8.416847e-02 -3.963915e-02 +6.401007e-02 -3.647236e-02     28
  4364 -6.032555e-03 +8.290446e-03 -4.456819e-03 -1.197386e-03      2
  4365 -1.026938e-02 +5.131030e-04 +1.340793e-02 -5.477420e-03      6
  4366 -4.254790e-02 +1.228466e-02 -2.284797e-02 -2.879359e-02     23
  4367 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4368 +2.034910e-02 -4.163481e-02 -2.097521e-02 -2.068269e-02     18
  4369 -9.818061e-02 +4.217883e-03 -4.331069e-02 -4.063292e-02     31
  4370 -2.832042e-03 -3.404249e-02 -1.257046e-01 -2.059579e-02     17
  4371 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4372 -1.295661e-02 +2.964291e-02 -3.440123e-02 -3.038091e-02     24
  4373 +2.521414e-02 +4.315923e-02 +1.028658e-02 -2.542711e-02     19
  4374 +1.058085e-02 -8.731990e-03 +1.506862e-02 -6.479538e-03      6
  4375 -3.724891e-03 -1.167967e-03 +7.341253e-03 -3.343410e-03      4
  4376 -7.808860e-05 -1.346925e-02 +1.258125e-02 -1.567256e-03      2
  4377 +1.693695e-02 -4.962469e-02 -7.184756e-02 -4.886146e-02     40
  4378 +1.968598e-02 +1.036955e-02 +1.218216e-02 -7.718902e-03      7
  4379 -2.847921e-02 -7.166591e-02 -3.477541e-02 -3.017625e-02     21
  4380 -7.545142e-03 +2.142842e-03 -1.716837e-02 -1.588054e-03      2
  4381 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4382 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4383 -1.114327e-03 -3.281840e-03 +6.732198e-03 -9.770663e-04      2
  4384 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4385 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4386 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4387 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4388 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4389 -2.122856e-02 +4.979209e-03 +7.261891e-03 -2.539562e-03      3
  4390 -2.043570e-02 -9.048521e-03 -1.167242e-02 -8.379724e-03      8
  4391 +2.584244e-02 -4.385578e-02 +9.540672e-02 -2.264499e-02     18
  4392 +1.022974e-01 +4.434123e-02 -7.279353e-02 -4.161945e-02     33
  4393 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4394 +8.074571e-02 -2.128208e-02 -2.374589e-02 -2.702314e-02     20
  4395 -7.643774e-02 -9.847925e-02 -3.133626e-02 -2.567325e-02     21
  4396 -1.612313e-02 +1.196615e-02 +6.053689e-04 -1.644143e-03      2
  4397 -1.362709e-01 +8.048295e-03 -2.318914e-02 -4.156264e-02     32
  4398 -4.819599e-02 -1.306437e-01 +3.606034e-02 -5.252667e-02     39
  4399 +3.769285e-02 +9.703217e-02 +5.270324e-02 -1.780808e-02     15
  4400 -1.264115e-02 -4.486405e-02 +3.970499e-02 -1.429871e-02     13
  4401 +8.127242e-03 +4.139470e-02 -9.779841e-03 -8.283291e-03      8
  4402 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4403 +1.153224e-02 -7.271813e-02 -1.356242e-02 -5.865066e-02     43
  4404 -7.429921e-03 -2.056694e-02 -1.081547e-02 -8.010849e-02     59
  4405 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4406 -2.323901e-05 -2.827745e-02 +7.278280e-03 -6.641762e-03      6
  4407 +1.201636e-03 -7.004920e-03 +5.184534e-03 -4.538441e-03      5
  4408 +2.810018e-02 +7.431242e-02 +4.285728e-03 -7.350494e-02     55
  4409 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4410 +3.686050e-02 -6.700915e-02 -4.113475e-02 -8.053525e-02     60
  4411 +1.105210e-02 -2.819811e-02 -7.752254e-02 -6.620258e-02     50
  4412 -4.360234e-03 +5.802489e-03 -9.998052e-03 -1.262409e-03      2
  4413 +1.222292e-01 -4.286427e-02 +1.623955e-01 -5.062306e-02     36
  4414 +3.778833e-03 +2.883035e-02 -1.006423e-02 -6.895342e-03      7
  4415 -1.145169e-01 +7.022157e-02 +2.076216e-03 -8.393453e-02     61
  4416 -1.079534e-02 +2.752454e-03 -6.120894e-03 -1.281648e-03      2
  4417 +6.351761e-03 +2.468928e-04 +5.751566e-04 -3.903965e-03      4
  4418 +1.044310e-02 -4.871611e-03 +1.128124e-02 -5.426024e-03      6
  4419 -7.737874e-03 +1.837868e-02 -2.768324e-02 -3.976171e-03      3
  4420 -1.297702e-02 -9.188287e-03 +2.675929e-02 -9.370761e-03      9
  4421 -2.010405e-02 +3.457050e-02 +7.809506e-03 -2.763018e-02     21
  4422 +1.967756e-03 +5.436259e-02 +7.161855e-02 -2.874129e-02     19
  4423 +3.283320e-02 +3.735570e-02 -1.702315e-02 -1.838064e-02     15
  4424 +9.188500e-03 +9.395056e-03 +1.141436e-02 -6.605350e-02     53
  4425 -1.018071e-02 +9.093820e-04 -1.076923e-02 -6.636140e-03      7
  4426 -4.605502e-03 +8.889811e-03 +3.350867e-02 -9.190013e-03      8
  4427 +2.184757e-02 -2.152449e-02 +2.654431e-02 -2.749998e-02     21
  4428 -4.844038e-02 +3.388945e-03 +3.364542e-03 -6.679418e-02     50
  4429 -6.554386e-03 -1.732498e-02 -1.017488e-02 -1.691802e-03      2
  4430 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4431 +1.549945e-02 +7.659610e-03 -1.830540e-02 -7.894174e-03      7
  4432 -2.658898e-02 -4.652350e-02 -4.005430e-02 -8.998178e-03      7
  4433 +5.634310e-03 -4.892871e-03 +1.150425e-02 -3.680464e-03      3
  4434 -1.821899e-02 -1.624765e-02 -3.501814e-02 -9.456452e-03      8
  4435 -2.517766e-02 +1.416479e-01 -8.370764e-04 -3.810039e-02     29
  4436 -1.981263e-02 +7.492283e-04 +2.772923e-03 -6.280332e-03      7
  4437 -2.866943e-02 -1.277580e-02 +4.426766e-03 -6.115389e-03      6
  4438 -2.056911e-03 -5.997866e-03 -8.341035e-03 -4.253537e-03      5
  4439 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4440 -7.930530e-03 -7.721238e-02 +2.187986e-02 -2.225440e-02     17
  4441 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4442 -1.282051e-02 +3.245362e-02 +6.943128e-02 -3.263347e-02     25
  4443 -6.057153e-03 +1.814241e-02 -1.052005e-02 -3.311667e-03      4
  4444 -2.901364e-02 -3.438486e-02 -8.485625e-03 -1.865948e-02     15
  4445 -1.769402e-02 +2.164201e-02 +1.211156e-02 -9.951724e-03      8
  4446 +5.626328e-02 +1.533391e-01 +4.314195e-02 -7.087292e-02     53
  4447 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4448 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4449 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4450 -7.486614e-03 -4.116593e-04 -3.368332e-03 -1.019517e-03      2
  4451 -2.945308e-02 -2.396228e-02 -6.578024e-03 -1.690303e-02     13
  4452 +1.308782e-02 +1.026872e-01 -3.976541e-03 -6.283576e-02     49
  4453 -1.096543e-02 -2.627131e-02 +3.659130e-02 -5.362099e-02     40
  4454 +7.161791e-03 -4.984903e-04 +1.984564e-03 -3.688277e-03      4
  4455 +1.663166e-04 +3.743661e-02 -4.170227e-02 -2.294571e-02     16
  4456 +2.590027e-02 -4.997458e-02 -5.561445e-02 -2.623195e-02     22
  4457 +2.379777e-02 -9.011679e-02 +7.927893e-02 -7.506757e-02     58
  4458 +6.851922e-03 +1.400097e-01 +2.823500e-02 -5.245619e-02     40
  4459 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4460 +2.638413e-02 +8.385134e-03 -8.265364e-02 -1.017653e-01     78
  4461 +4.321533e-02 -1.012561e-01 +2.006854e-02 -5.673791e-02     41
  4462 +1.195370e-01 +1.839706e-02 +1.037218e-01 -4.754436e-02     36
  4463 -7.890837e-02 -1.464546e-03 +2.940106e-03 -3.814588e-02     29
  4464 -2.730948e-02 +6.566066e-03 +5.590434e-03 -6.475921e-03      6
  4465 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4466 +3.675759e-03 +5.800273e-03 -5.950850e-03 -1.074095e-03      2
  4467 +5.350369e-03 +1.035895e-01 +4.881309e-03 -1.343633e-02     10
  4468 -3.184414e-02 +1.971434e-02 +1.209363e-02 -2.210623e-02     17
  4469 +5.197614e-02 +2.964104e-02 +1.977150e-02 -2.932698e-02     23
  4470 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4471 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4472 +1.121030e-02 +9.523732e-03 +2.290432e-02 -3.867363e-02     31
  4473 -4.560504e-03 +5.763229e-03 +5.931132e-03 -1.095941e-03      2
  4474 -2.951028e-02 +1.081711e-01 +6.116696e-02 -4.075053e-02     32
  4475 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4476 -9.822732e-03 +2.920811e-02 -7.247995e-02 -1.483330e-02     12
  4477 -1.968095e-02 -4.089580e-02 +7.467124e-02 -4.015932e-02     29
  4478 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4479 -3.815765e-02 -5.027600e-03 -1.026736e-03 -6.293386e-03      6
  4480 -6.320344e-03 -2.530631e-02 -7.937032e-03 -1.961835e-03      2
  4481 +5.416278e-02 +2.176818e-02 +1.112156e-02 -3.046198e-02     25
  4482 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4483 -1.545982e-03 -2.067095e-04 -1.494050e-02 -1.401614e-03      2
  4484 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4485 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4486 -2.354347e-02 -6.952065e-03 -1.626310e-02 -2.262059e-02     19
  4487 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4488 -2.254282e-02 +1.728354e-02 -7.733868e-03 -7.357097e-03      6
  4489 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4490 +2.126631e-02 +6.394082e-03 -1.801532e-02 -4.298494e-02     33
  4491 +2.187513e-02 -4.561493e-02 -5.210755e-02 -3.364481e-02     28
  4492 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4493 +9.868051e-04 -3.080541e-02 +9.379491e-03 -5.652719e-03      6
  4494 -2.697466e-02 +5.334815e-02 -8.718453e-02 -9.049279e-02     68
  4495 +4.883488e-03 -3.438127e-03 -8.076596e-03 -1.131879e-03      2
  4496 -1.233227e-03 +1.773275e-03 -7.157589e-03 -9.706690e-04      2
  4497 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4498 -2.951437e-02 +3.314354e-03 -7.507760e-03 -9.443934e-03      7
  4499 -2.058589e-02 +1.201552e-02 +5.551229e-03 -8.891066e-03      7
  4500 -3.617126e-02 +7.882016e-03 +2.251063e-02 -3.897686e-03      3
  4501 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4502 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4503 -1.200322e-01 -5.321050e-02 -8.177321e-02 -3.570571e-02     26
  4504 +7.698179e-02 -1.117900e-01 +6.439424e-02 -4.608073e-02     31
  4505 -1.114513e-01 +1.365078e-01 -1.661655e-02 -5.662385e-02     45
  4506 +2.362097e-03 +9.579068e-03 +1.226800e-02 -2.098290e-03      3
  4507 -6.255853e-03 -5.277856e-03 +5.602847e-04 -5.510445e-03      6
  4508 +1.329332e-02 +2.565035e-03 +1.015845e-02 -1.495510e-03      2
  4509 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4510 -2.754469e-02 +4.129718e-02 -2.893341e-02 -1.151636e-02     10
  4511 -7.637556e-02 -8.170397e-02 +2.894435e-02 -6.418823e-02     49
  4512 +6.790430e-04 +6.975354e-03 -1.238119e-02 -1.502853e-02     13
  4513 -3.202516e-02 -3.844029e-02 -3.133786e-02 -6.336351e-03      5
  4514 -8.785824e-02 +5.343059e-02 +4.003058e-02 -8.834149e-02     70
  4515 -2.429954e-02 -3.933306e-02 +8.676703e-03 -1.177112e-02      9
  4516 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4517 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4518 +6.388755e-02 +4.284888e-02 -6.925233e-02 -3.486137e-02     27
  4519 +1.769449e-03 +3.222394e-02 -1.421171e-02 -3.972104e-03      4
  4520 +3.445489e-02 -3.249963e-02 -1.438353e-02 -3.979303e-02     33
  4521 +3.783026e-02 -6.405413e-03 +9.665190e-04 -6.832078e-03      6
  4522 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4523 +1.759151e-02 -7.055209e-02 -6.405122e-02 -5.288291e-02     40
  4524 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4525 -7.776173e-03 +9.817659e-03 -3.851828e-03 -3.556453e-03      4
  4526 -4.384616e-02 -1.794102e-03 +3.434180e-02 -2.564648e-02     22
  4527 -1.812069e-02 -1.903339e-02 -5.169947e-03 -1.262080e-02     10
  4528 -1.024447e-01 -2.310122e-02 +1.184511e-02 -6.594888e-02     53
  4529 +2.509090e-02 +7.353934e-02 +5.136438e-02 -2.585553e-02     19
  4530 -1.765668e-02 +3.759511e-03 -1.215150e-02 -6.919511e-03      7
  4531 +1.566978e-02 +5.435048e-04 +4.760018e-03 -6.885050e-03      7
  4532 +1.330078e-02 +8.138407e-03 +3.472367e-03 -1.449110e-03      2
  4533 +8.430324e-02 +2.601184e-02 -7.903635e-02 -2.501343e-02     19
  4534 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4535 -5.657522e-02 +2.570224e-02 -1.237457e-02 -1.602008e-02     14
  4536 -5.343573e-04 +1.994153e-02 -4.952876e-02 -3.170575e-02     28
  4537 +1.222338e-02 -4.119045e-02 -1.164026e-02 -2.409874e-02     21
  4538 +6.653612e-03 +1.077300e-02 -2.570002e-03 -2.465676e-03      3
  4539 -1.106449e-01 +1.154118e-01 +7.838670e-02 -7.816643e-02     58
  4540 -1.088965e-02 +1.170164e-02 +5.807786e-03 -3.871676e-03      4
  4541 +1.133048e-03 +3.055780e-02 +1.343944e-02 -7.634274e-03      7
  4542 -7.211933e-02 +4.415859e-02 -4.834012e-02 -4.000021e-02     28
  4543 +1.351637e-01 -3.159955e-02 +7.179113e-02 -6.731486e-02     48
  4544 -4.424397e-03 -6.712455e-03 -9.572377e-04 -1.011538e-03      2
  4545 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4546 -3.505131e-02 -1.395013e-02 -2.282644e-03 -3.068111e-02     27
  4547 -1.122101e-02 -8.669970e-03 -9.776269e-03 -6.737559e-03      7
  4548 -1.373298e-02 -3.238672e-02 -1.546767e-01 -8.917855e-02     69
  4549 +4.007889e-03 +4.861236e-03 -4.022836e-03 -9.705862e-04      2
  4550 +5.972728e-04 -5.947787e-03 -3.115732e-02 -7.835367e-03      7
  4551 +5.411423e-02 +2.450775e-02 -7.861363e-03 -1.327236e-02     12
  4552 -6.994847e-02 +3.809326e-02 +9.183112e-03 -6.046223e-02     45
  4553 -1.042066e-02 +9.992384e-03 +8.020854e-03 -2.067248e-03      3
  4554 -9.869088e-02 +4.384850e-02 +7.747065e-02 -4.595071e-02     34
  4555 +8.187274e-02 -4.987047e-02 -1.506750e-01 -8.646289e-02     66
  4556 +9.227178e-02 -4.249357e-03 -1.721062e-02 -1.548207e-02     13
  4557 -1.992050e-02 +9.570646e-03 -3.369221e-02 -2.819189e-02     23
  4558 -5.184139e-03 +9.590234e-02 +5.775890e-02 -5.183677e-02     41
  4559 +3.382861e-02 -1.035608e-02 -3.821813e-02 -3.228335e-02     25
  4560 +1.069189e-02 +4.721510e-03 -1.065691e-02 -2.752620e-03      3
  4561 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4562 +1.634162e-02 +4.825157e-03 -1.959767e-02 -6.670247e-03      6
  4563 -4.227008e-02 -3.726863e-02 -3.100984e-03 -7.366452e-02     56
  4564 -1.626356e-02 -2.505493e-02 -1.445110e-02 -1.567614e-02     14
  4565 +1.772467e-02 -2.848667e-02 -5.523143e-02 -4.638430e-02     35
  4566 +6.263575e-03 -3.258015e-03 +2.472640e-02 -2.151456e-02     17
  4567 +6.780258e-03 -1.539009e-03 -4.784064e-03 -1.033589e-03      2
  4568 -2.543409e-02 -5.621733e-02 -2.947542e-02 -1.448929e-02     12
  4569 +1.116751e-01 +4.952495e-02 -3.284521e-02 -5.427086e-02     43
  4570 -1.115667e-02 -2.895692e-02 -7.087973e-03 -8.920594e-03      8
  4571 +3.113847e-02 +3.446036e-02 +3.197419e-03 -7.824354e-03      7
  4572 -3.359440e-02 +3.130311e-02 -4.928451e-03 -3.480963e-02     27
  4573 +5.784745e-03 -1.741259e-02 +3.312600e-03 -4.549079e-03      5
  4574 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4575 -4.494028e-02 +6.187646e-02 -1.920809e-02 -2.053265e-02     18
  4576 -8.705399e-05 +5.595124e-03 -2.093294e-02 -1.104657e-02      7
  4577 -1.559432e-02 -2.761604e-02 -9.229111e-03 -2.442033e-02     23
  4578 -3.517990e-03 -2.917366e-02 +7.739482e-03 -7.108038e-03      7
  4579 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  4580 +3.210985e-03 -1.180127e-02 -1.950354e-03 -1.264037e-03      2
